order_id,customer_id,product_id,order_date,quantity,total_amount
O08265,C01274,P0317,2023-03-25,5,5873.6
O08266,C00145,P0314,2023-11-09,3,1798.41
O08267,C01599,P0180,2024-12-02,1,141.37
O08268,C00170,P0004,2023-09-25,4,2606.84
O08269,C00343,P0358,2023-02-22,2,2350.36
O08270,C00896,P0475,2023-11-14,3,2894.82
O08271,C01723,P0349,2023-04-06,3,3179.19
O08272,C01673,P0313,2024-02-13,5,4926.7
O08273,C01718,P0420,2023-08-28,2,99.2
O08274,C00727,P0228,2023-09-05,5,1589.15
O08275,C01031,P0225,2024-04-26,1,551.26
O08276,C01233,P0417,2024-09-30,5,556.7
O08277,C00383,P0358,2023-06-29,4,4700.72
O08278,C01407,P0334,2024-01-20,5,7801.35
O08279,C01562,P0249,2024-01-03,3,4609.62
O08280,C01876,P0038,2023-01-14,2,2313.98
O08281,C00401,P0356,2023-11-04,2,195.82
O08282,C00718,P0326,2023-04-30,3,5066.37
O08283,C01351,P0470,2024-06-04,5,3248.3
O08284,C01403,P0115,2023-11-22,3,4512.03
O08285,C00743,P0405,2024-01-18,1,1225.32
O08286,C00394,P0432,2024-05-15,4,5148.32
O08287,C01102,P0180,2024-02-06,3,424.11
O08288,C01912,P0294,2023-01-25,5,5273.25
O08289,C00008,P0157,2023-10-12,3,2477.73
O08290,C01295,P0105,2023-04-11,3,3601.11
O08291,C01901,P0168,2023-07-08,1,1006.63
O08292,C00639,P0166,2024-11-02,3,186.57
O08293,C01143,P0358,2024-07-30,2,2350.36
O08294,C01836,P0458,2023-05-08,3,1887.72
O08295,C00649,P0305,2024-01-10,2,2179.48
O08296,C00441,P0116,2023-11-04,3,862.77
O08297,C01525,P0457,2024-10-04,3,5193.69
O08298,C00357,P0071,2023-09-20,1,1385.04
O08299,C01276,P0421,2023-05-22,5,7602.25
O08300,C01189,P0421,2024-11-28,2,3040.9
O08301,C00128,P0313,2024-08-15,3,2956.02
O08302,C00897,P0489,2023-02-08,3,5770.32
O08303,C01145,P0371,2024-04-22,2,2959.88
O08304,C00406,P0291,2023-11-23,4,3563.6
O08305,C00465,P0011,2023-06-29,1,1475.31
O08306,C01171,P0074,2023-12-16,4,1707.96
O08307,C01277,P0076,2023-12-01,5,4313.65
O08308,C01688,P0494,2023-02-11,3,5741.49
O08309,C01996,P0190,2024-02-16,5,3430.2
O08310,C00335,P0186,2024-06-26,4,924.12
O08311,C01943,P0053,2024-08-05,4,3584.88
O08312,C00626,P0491,2023-01-20,1,1602.21
O08313,C00839,P0340,2023-02-02,2,3270.96
O08314,C01075,P0057,2023-02-11,5,5001.8
O08315,C01704,P0227,2024-08-24,3,1347.33
O08316,C01863,P0252,2024-11-19,3,5872.14
O08317,C00203,P0022,2023-05-01,3,221.46
O08318,C01636,P0129,2023-01-24,4,3055.96
O08319,C01933,P0470,2023-02-07,1,649.66
O08320,C01947,P0369,2024-09-26,3,5864.31
O08321,C00456,P0216,2023-02-02,2,3052.06
O08322,C01909,P0225,2024-12-05,5,2756.3
O08323,C00667,P0374,2024-10-23,2,3352.64
O08324,C00327,P0108,2023-05-31,1,22.3
O08325,C00951,P0443,2024-05-30,1,685.07
O08326,C01161,P0408,2023-02-14,5,5837.4
O08327,C01229,P0071,2024-10-12,4,5540.16
O08328,C01620,P0263,2024-11-20,3,1113.57
O08329,C01593,P0411,2024-08-20,1,873.95
O08330,C00368,P0150,2023-03-09,2,2415.08
O08331,C00157,P0408,2024-08-27,2,2334.96
O08332,C01608,P0182,2023-06-25,4,6644.88
O08333,C01646,P0177,2024-04-23,4,4965.04
O08334,C01779,P0215,2024-08-18,1,1678.45
O08335,C01701,P0042,2024-12-07,4,4863.12
O08336,C01841,P0248,2023-11-25,2,2400.64
O08337,C00752,P0288,2023-05-29,2,2972.04
O08338,C00831,P0311,2023-03-07,3,1362.9
O08339,C01944,P0458,2024-10-11,4,2516.96
O08340,C01962,P0240,2024-10-29,2,3297.86
O08341,C01177,P0449,2024-11-06,3,566.88
O08342,C01515,P0170,2023-06-21,4,1317.0
O08343,C00594,P0244,2024-06-07,3,5530.74
O08344,C01075,P0226,2024-02-24,5,8344.45
O08345,C01464,P0015,2023-03-15,1,1459.2
O08346,C01666,P0324,2023-07-20,2,3639.92
O08347,C01878,P0183,2023-09-23,2,1524.3
O08348,C01693,P0242,2024-03-05,5,2062.95
O08349,C01272,P0482,2024-12-08,1,1675.86
O08350,C01344,P0319,2023-09-23,4,5979.12
O08351,C01282,P0147,2023-02-10,3,259.59
O08352,C01114,P0377,2024-02-17,3,3896.61
O08353,C01731,P0437,2023-06-03,4,1861.6
O08354,C01229,P0325,2023-04-23,5,6806.4
O08355,C01188,P0006,2023-06-10,5,4681.8
O08356,C00441,P0248,2023-04-09,5,6001.6
O08357,C00519,P0237,2024-11-25,2,329.06
O08358,C01774,P0268,2023-08-26,3,1893.87
O08359,C00001,P0338,2023-03-09,1,1844.1
O08360,C00552,P0288,2023-09-22,3,4458.06
O08361,C01438,P0261,2023-06-11,4,815.12
O08362,C00347,P0158,2024-05-25,4,5147.2
O08363,C00737,P0230,2024-03-08,2,2327.28
O08364,C00241,P0277,2023-12-01,5,315.8
O08365,C01973,P0033,2024-12-20,4,247.64
O08366,C00244,P0312,2024-02-19,2,3001.94
O08367,C01724,P0381,2023-06-03,5,6019.8
O08368,C00220,P0164,2024-04-24,5,2675.3
O08369,C00631,P0366,2023-09-11,5,5044.25
O08370,C00731,P0133,2024-11-03,2,431.26
O08371,C01292,P0234,2024-03-22,4,4926.2
O08372,C01051,P0418,2023-07-05,4,7377.44
O08373,C00170,P0378,2023-06-20,1,1677.01
O08374,C01148,P0342,2024-10-14,4,503.88
O08375,C01245,P0036,2024-09-24,3,5341.11
O08376,C01778,P0278,2024-04-24,3,1244.34
O08377,C00950,P0145,2023-06-07,4,1814.92
O08378,C00895,P0104,2023-11-28,4,3442.56
O08379,C00728,P0251,2024-09-26,3,85.95
O08380,C00731,P0081,2023-12-21,2,3394.36
O08381,C01585,P0143,2024-08-28,1,1549.15
O08382,C01434,P0471,2024-11-12,4,82.72
O08383,C01387,P0131,2023-10-14,3,906.66
O08384,C01368,P0153,2024-04-22,5,4048.65
O08385,C01448,P0364,2024-05-19,3,2791.02
O08386,C00659,P0372,2023-02-04,1,1242.11
O08387,C00152,P0083,2023-12-08,1,1519.05
O08388,C01544,P0261,2024-04-12,1,203.78
O08389,C00490,P0116,2023-04-24,3,862.77
O08390,C00773,P0055,2023-05-09,5,4626.95
O08391,C00670,P0065,2024-08-19,3,4416.72
O08392,C00032,P0208,2023-08-01,2,1508.78
O08393,C01395,P0347,2024-05-12,1,452.69
O08394,C01493,P0298,2023-04-09,4,6284.48
O08395,C01010,P0399,2024-12-15,3,3406.68
O08396,C01577,P0239,2024-10-27,3,4837.74
O08397,C01355,P0165,2023-07-25,1,1971.77
O08398,C01978,P0327,2024-04-08,5,4715.0
O08399,C00863,P0172,2024-03-10,2,3518.94
O08400,C01049,P0282,2023-04-28,4,278.36
O08401,C01488,P0408,2024-08-05,1,1167.48
O08402,C01815,P0474,2023-07-28,4,5149.04
O08403,C00417,P0031,2023-12-23,2,1548.36
O08404,C01994,P0026,2023-10-08,4,5265.64
O08405,C00168,P0352,2024-09-17,5,6134.55
O08406,C00658,P0449,2023-09-28,1,188.96
O08407,C00491,P0030,2024-11-09,5,5811.9
O08408,C00126,P0122,2023-03-20,1,539.16
O08409,C01584,P0437,2023-02-28,1,465.4
O08410,C01271,P0411,2023-07-26,3,2621.85
O08411,C01861,P0151,2023-09-09,5,192.15
O08412,C00999,P0051,2024-02-24,2,2588.66
O08413,C00727,P0316,2024-03-24,4,2422.72
O08414,C01545,P0169,2024-05-29,4,5069.68
O08415,C01790,P0477,2023-10-04,2,1835.34
O08416,C01766,P0367,2023-08-27,3,2330.37
O08417,C00430,P0098,2024-06-24,3,1654.62
O08418,C00738,P0034,2024-08-20,3,5531.52
O08419,C00679,P0160,2023-09-02,2,3084.92
O08420,C01070,P0302,2024-06-23,3,3052.14
O08421,C01033,P0119,2023-09-11,4,241.68
O08422,C00823,P0191,2024-10-08,1,112.38
O08423,C00670,P0449,2024-10-09,2,377.92
O08424,C01848,P0365,2024-06-09,4,6171.4
O08425,C00032,P0316,2023-12-07,5,3028.4
O08426,C01617,P0384,2023-08-05,2,172.76
O08427,C00128,P0145,2023-11-04,4,1814.92
O08428,C00677,P0298,2024-01-24,2,3142.24
O08429,C01335,P0409,2024-03-08,5,4450.55
O08430,C00749,P0425,2024-12-16,2,3644.06
O08431,C01100,P0031,2023-08-12,1,774.18
O08432,C00736,P0044,2023-05-30,1,580.32
O08433,C01799,P0137,2023-08-02,1,1569.19
O08434,C01615,P0351,2024-10-24,2,781.28
O08435,C01922,P0486,2024-10-14,5,1576.25
O08436,C01842,P0297,2024-05-20,1,859.64
O08437,C01874,P0040,2024-11-24,5,9111.95
O08438,C01039,P0399,2023-02-22,1,1135.56
O08439,C00325,P0319,2024-09-01,2,2989.56
O08440,C01380,P0484,2024-12-15,1,1397.57
O08441,C00472,P0473,2023-12-31,2,3756.36
O08442,C00817,P0469,2024-06-16,3,295.8
O08443,C00870,P0338,2023-06-22,2,3688.2
O08444,C01929,P0472,2024-12-14,5,7049.7
O08445,C01020,P0303,2023-04-21,2,2104.96
O08446,C00799,P0242,2023-05-03,4,1650.36
O08447,C01968,P0243,2023-12-10,3,5625.66
O08448,C01539,P0009,2024-04-24,1,1247.15
O08449,C00798,P0320,2024-06-27,5,2457.15
O08450,C01710,P0340,2023-05-23,4,6541.92
O08451,C00617,P0188,2024-12-06,2,3165.14
O08452,C01665,P0367,2024-05-15,1,776.79
O08453,C01206,P0329,2024-05-08,4,5181.48
O08454,C00182,P0186,2023-06-13,5,1155.15
O08455,C00041,P0263,2024-07-04,5,1855.95
O08456,C01882,P0172,2023-06-07,1,1759.47
O08457,C01600,P0190,2023-12-01,5,3430.2
O08458,C00291,P0273,2023-03-19,1,146.58
O08459,C00443,P0401,2023-05-10,3,1177.71
O08460,C01314,P0259,2024-08-12,3,4453.92
O08461,C00631,P0416,2023-10-28,3,1282.5
O08462,C01756,P0386,2024-09-27,3,3882.48
O08463,C00158,P0117,2023-06-04,2,1330.98
O08464,C00451,P0042,2024-03-10,4,4863.12
O08465,C01960,P0122,2023-07-02,3,1617.48
O08466,C01494,P0451,2023-01-20,4,6654.16
O08467,C01753,P0031,2024-02-25,4,3096.72
O08468,C01652,P0481,2024-10-21,1,1554.11
O08469,C00940,P0053,2024-10-06,2,1792.44
O08470,C00775,P0406,2023-08-17,1,584.74
O08471,C00896,P0288,2024-06-28,4,5944.08
O08472,C00772,P0427,2024-10-01,3,5903.52
O08473,C00835,P0355,2024-05-20,4,7217.68
O08474,C00007,P0045,2024-02-15,4,2489.24
O08475,C00710,P0426,2024-07-05,2,3913.64
O08476,C01517,P0289,2024-04-09,5,8900.95
O08477,C00937,P0241,2023-04-03,4,6125.48
O08478,C00971,P0134,2024-08-21,3,4875.51
O08479,C01644,P0416,2023-10-02,1,427.5
O08480,C01029,P0094,2024-05-19,4,194.84
O08481,C00480,P0151,2023-06-01,4,153.72
O08482,C00234,P0333,2023-12-10,2,3784.48
O08483,C01708,P0388,2023-11-28,5,4610.35
O08484,C01875,P0168,2024-03-08,1,1006.63
O08485,C00433,P0189,2023-01-22,1,641.08
O08486,C01550,P0295,2023-04-02,3,5815.05
O08487,C01020,P0255,2024-08-24,4,617.6
O08488,C00090,P0202,2024-02-11,2,3907.98
O08489,C00590,P0142,2023-05-13,5,5407.95
O08490,C01518,P0433,2023-09-13,2,2247.32
O08491,C01147,P0372,2024-12-24,5,6210.55
O08492,C01719,P0292,2024-05-26,1,1339.35
O08493,C00326,P0092,2024-02-29,3,4893.63
O08494,C00069,P0443,2023-03-27,2,1370.14
O08495,C01854,P0220,2023-12-16,5,6773.5
O08496,C01561,P0446,2024-10-04,4,4067.32
O08497,C01285,P0169,2023-01-06,1,1267.42
O08498,C01601,P0297,2024-04-22,4,3438.56
O08499,C00699,P0494,2024-11-25,4,7655.32
O08500,C00282,P0135,2024-10-02,2,1339.9
O08501,C01836,P0278,2024-02-22,3,1244.34
O08502,C01798,P0253,2023-12-29,1,226.44
O08503,C01929,P0269,2023-08-29,4,4770.72
O08504,C00367,P0254,2024-11-21,5,2518.05
O08505,C00117,P0107,2023-09-15,2,386.9
O08506,C01674,P0277,2023-01-20,2,126.32
O08507,C00690,P0497,2023-07-29,2,1861.18
O08508,C01611,P0008,2023-11-05,4,5005.04
O08509,C00447,P0151,2024-01-26,1,38.43
O08510,C01075,P0445,2024-07-14,3,2377.95
O08511,C00395,P0119,2023-08-11,1,60.42
O08512,C01284,P0495,2024-10-02,2,1123.98
O08513,C01042,P0363,2024-10-26,4,3032.44
O08514,C01217,P0245,2023-09-16,4,1081.72
O08515,C01840,P0435,2023-11-19,5,9512.9
O08516,C00394,P0068,2023-12-13,3,4900.92
O08517,C01273,P0197,2023-10-24,5,7824.2
O08518,C00323,P0211,2024-11-11,3,3154.05
O08519,C00223,P0284,2024-03-11,4,1409.04
O08520,C00952,P0023,2024-01-20,3,4685.34
O08521,C01193,P0076,2023-11-15,5,4313.65
O08522,C00969,P0450,2023-01-24,3,2957.49
O08523,C00051,P0339,2024-07-10,5,6608.35
O08524,C01556,P0213,2023-11-09,1,1528.21
O08525,C01836,P0491,2023-04-05,4,6408.84
O08526,C00714,P0236,2023-04-12,3,2855.22
O08527,C00837,P0230,2023-06-28,1,1163.64
O08528,C00694,P0456,2023-04-12,2,3809.74
O08529,C01805,P0156,2023-12-24,4,6984.24
O08530,C01008,P0282,2024-05-19,5,347.95
O08531,C00468,P0374,2024-07-08,1,1676.32
O08532,C00865,P0321,2023-03-22,3,4893.78
O08533,C00076,P0325,2023-01-20,3,4083.84
O08534,C01700,P0479,2024-09-17,2,1134.58
O08535,C00889,P0383,2023-06-05,4,723.64
O08536,C01163,P0094,2024-07-05,5,243.55
O08537,C01770,P0173,2023-10-01,3,2792.34
O08538,C00777,P0361,2024-09-23,5,7861.45
O08539,C01744,P0234,2023-01-09,3,3694.65
O08540,C01600,P0152,2023-11-13,1,357.33
O08541,C01971,P0084,2023-04-19,5,4330.45
O08542,C01691,P0185,2024-11-15,2,3190.34
O08543,C00242,P0158,2023-05-16,5,6434.0
O08544,C00951,P0497,2023-07-04,3,2791.77
O08545,C01181,P0355,2023-11-20,1,1804.42
O08546,C00928,P0430,2024-10-30,1,1386.32
O08547,C00477,P0146,2023-03-16,5,8816.0
O08548,C00511,P0088,2024-08-06,3,4446.57
O08549,C00781,P0357,2023-06-20,4,6820.52
O08550,C01108,P0091,2024-10-04,3,5049.06
O08551,C01365,P0266,2023-07-22,1,324.37
O08552,C01243,P0445,2023-12-08,3,2377.95
O08553,C00129,P0035,2024-02-02,2,1159.52
O08554,C01260,P0063,2024-03-12,4,7507.52
O08555,C01888,P0467,2023-10-22,4,63.64
O08556,C01892,P0407,2023-10-01,1,584.71
O08557,C01978,P0248,2023-09-24,3,3600.96
O08558,C01184,P0104,2024-06-06,3,2581.92
O08559,C01314,P0047,2023-07-01,5,1287.55
O08560,C01770,P0437,2023-01-18,2,930.8
O08561,C00167,P0109,2024-04-12,2,3782.4
O08562,C01873,P0419,2024-07-25,5,3148.55
O08563,C01271,P0344,2024-10-15,5,5594.3
O08564,C01424,P0498,2024-06-24,4,7962.32
O08565,C01006,P0033,2023-09-13,4,247.64
O08566,C01398,P0416,2023-04-25,3,1282.5
O08567,C01017,P0361,2023-09-16,1,1572.29
O08568,C01129,P0283,2024-02-24,1,474.49
O08569,C00303,P0316,2024-08-20,5,3028.4
O08570,C01989,P0005,2023-07-10,4,7447.12
O08571,C00329,P0498,2024-12-23,1,1990.58
O08572,C00441,P0324,2023-03-21,3,5459.88
O08573,C01715,P0487,2024-11-29,2,3333.88
O08574,C01691,P0377,2024-05-13,1,1298.87
O08575,C00859,P0018,2024-02-15,1,1329.53
O08576,C01252,P0492,2023-08-11,2,242.14
O08577,C01081,P0294,2023-08-31,5,5273.25
O08578,C01547,P0228,2024-06-27,2,635.66
O08579,C01970,P0379,2023-02-02,1,1028.64
O08580,C00280,P0027,2024-08-18,2,1879.8
O08581,C00954,P0244,2023-02-25,2,3687.16
O08582,C00606,P0355,2024-03-28,4,7217.68
O08583,C00969,P0011,2024-07-10,3,4425.93
O08584,C00228,P0310,2024-08-22,3,2112.24
O08585,C01308,P0270,2024-06-29,3,1835.13
O08586,C01833,P0013,2023-09-20,3,1154.97
O08587,C00785,P0318,2023-04-15,5,4123.5
O08588,C01407,P0447,2023-06-19,2,1831.54
O08589,C01987,P0075,2024-06-20,2,147.48
O08590,C00217,P0138,2023-04-25,5,2264.05
O08591,C01469,P0319,2023-11-26,1,1494.78
O08592,C01088,P0289,2024-09-23,2,3560.38
O08593,C00447,P0030,2023-11-03,3,3487.14
O08594,C00096,P0396,2023-04-11,1,1566.87
O08595,C00895,P0330,2023-04-22,5,6208.75
O08596,C01837,P0372,2023-12-12,4,4968.44
O08597,C01449,P0087,2024-01-25,4,1095.56
O08598,C01403,P0465,2024-08-22,1,151.23
O08599,C00126,P0112,2023-10-28,5,7898.65
O08600,C01215,P0145,2023-05-11,5,2268.65
O08601,C01131,P0251,2023-09-09,3,85.95
O08602,C01871,P0033,2023-05-16,1,61.91
O08603,C00985,P0102,2024-05-11,5,5398.45
O08604,C01025,P0428,2024-10-03,2,3164.38
O08605,C01878,P0152,2023-09-09,5,1786.65
O08606,C01896,P0002,2024-10-02,4,2348.52
O08607,C01665,P0229,2024-10-22,3,4198.29
O08608,C00842,P0098,2023-01-23,2,1103.08
O08609,C01254,P0039,2023-10-27,4,5116.48
O08610,C00819,P0381,2023-02-27,3,3611.88
O08611,C01128,P0078,2024-10-04,1,903.63
O08612,C00553,P0425,2023-04-08,3,5466.09
O08613,C01426,P0061,2023-09-02,4,6440.6
O08614,C01920,P0009,2024-08-01,2,2494.3
O08615,C01281,P0363,2023-12-17,3,2274.33
O08616,C00448,P0228,2023-09-02,3,953.49
O08617,C00036,P0095,2023-05-01,1,1519.1
O08618,C00099,P0074,2023-05-09,5,2134.95
O08619,C00203,P0371,2023-02-01,3,4439.82
O08620,C01978,P0251,2023-09-13,5,143.25
O08621,C01539,P0063,2023-05-29,5,9384.4
O08622,C01159,P0405,2023-02-28,1,1225.32
O08623,C01915,P0121,2024-06-15,2,3918.46
O08624,C01113,P0016,2024-05-16,5,7970.4
O08625,C00692,P0392,2023-04-02,5,4464.85
O08626,C00764,P0096,2023-02-20,1,1078.42
O08627,C00294,P0173,2023-06-09,5,4653.9
O08628,C01998,P0368,2023-03-13,2,276.74
O08629,C01643,P0096,2024-05-01,4,4313.68
O08630,C01800,P0005,2024-01-22,5,9308.9
O08631,C00121,P0139,2023-02-17,1,399.03
O08632,C00292,P0469,2023-11-26,1,98.6
O08633,C01892,P0296,2023-02-18,4,6954.6
O08634,C00782,P0133,2023-11-20,2,431.26
O08635,C01910,P0387,2024-09-29,2,3296.86
O08636,C00670,P0041,2024-12-12,2,919.1
O08637,C00374,P0357,2024-03-08,2,3410.26
O08638,C01794,P0200,2024-03-28,5,3460.6
O08639,C01798,P0310,2023-07-06,5,3520.4
O08640,C01387,P0236,2024-08-06,4,3806.96
O08641,C01525,P0455,2024-06-09,2,3769.3
O08642,C00705,P0364,2024-11-18,4,3721.36
O08643,C01649,P0060,2024-07-09,1,1230.69
O08644,C00623,P0108,2023-09-02,3,66.9
O08645,C01320,P0117,2024-05-06,3,1996.47
O08646,C00228,P0035,2024-05-29,1,579.76
O08647,C01743,P0384,2024-02-05,5,431.9
O08648,C00091,P0465,2023-05-21,5,756.15
O08649,C00733,P0404,2023-05-09,2,1934.36
O08650,C01332,P0057,2024-05-05,4,4001.44
O08651,C00990,P0021,2023-11-28,4,1447.56
O08652,C01046,P0262,2023-07-13,2,1770.3
O08653,C01918,P0476,2023-09-13,2,518.26
O08654,C00818,P0401,2023-03-22,4,1570.28
O08655,C01809,P0496,2023-05-10,5,688.1
O08656,C01987,P0199,2024-10-26,4,5474.04
O08657,C00986,P0154,2023-10-21,5,5446.4
O08658,C00731,P0185,2024-08-09,3,4785.51
O08659,C01054,P0052,2023-07-06,3,3570.84
O08660,C01990,P0104,2024-10-26,2,1721.28
O08661,C01403,P0075,2023-09-18,1,73.74
O08662,C01096,P0212,2024-07-18,3,5298.48
O08663,C01419,P0324,2023-07-01,4,7279.84
O08664,C00915,P0066,2024-08-16,1,1123.53
O08665,C01272,P0299,2024-12-30,1,1170.51
O08666,C00112,P0325,2023-02-19,4,5445.12
O08667,C00549,P0327,2024-01-10,3,2829.0
O08668,C01313,P0383,2024-12-17,4,723.64
O08669,C00840,P0324,2024-11-04,1,1819.96
O08670,C00681,P0008,2024-08-04,2,2502.52
O08671,C00984,P0456,2023-11-18,1,1904.87
O08672,C00463,P0470,2024-03-02,1,649.66
O08673,C00597,P0373,2024-05-06,5,9293.95
O08674,C00309,P0097,2024-03-10,5,3137.05
O08675,C00588,P0306,2024-06-18,5,702.5
O08676,C01700,P0426,2024-01-31,1,1956.82
O08677,C01028,P0262,2023-06-01,4,3540.6
O08678,C01136,P0069,2023-04-11,4,4660.92
O08679,C01010,P0001,2023-05-04,1,1868.54
O08680,C00110,P0423,2023-12-08,5,4950.35
O08681,C00284,P0155,2023-11-13,1,12.35
O08682,C00393,P0262,2023-05-27,3,2655.45
O08683,C00325,P0382,2023-06-09,1,713.46
O08684,C00361,P0418,2023-03-22,2,3688.72
O08685,C00823,P0046,2023-01-26,3,2755.62
O08686,C00959,P0500,2024-06-12,3,967.2
O08687,C00965,P0174,2024-02-16,2,163.1
O08688,C00700,P0041,2023-10-28,3,1378.65
O08689,C00044,P0316,2024-03-03,2,1211.36
O08690,C00749,P0318,2023-12-11,4,3298.8
O08691,C01629,P0333,2024-01-16,3,5676.72
O08692,C00723,P0124,2023-03-26,3,5573.64
O08693,C01567,P0150,2024-02-04,1,1207.54
O08694,C00562,P0472,2024-06-11,3,4229.82
O08695,C00642,P0253,2024-02-09,3,679.32
O08696,C01741,P0403,2024-09-12,5,8720.15
O08697,C00830,P0354,2023-09-05,3,869.01
O08698,C01978,P0134,2024-10-06,4,6500.68
O08699,C00357,P0252,2023-06-22,4,7829.52
O08700,C00481,P0237,2023-09-12,3,493.59
O08701,C01263,P0171,2024-07-17,1,1557.09
O08702,C00470,P0190,2024-11-24,3,2058.12
O08703,C01004,P0270,2023-01-29,2,1223.42
O08704,C00222,P0331,2024-06-15,5,7644.25
O08705,C00133,P0321,2023-11-06,3,4893.78
O08706,C01260,P0309,2024-01-09,3,1335.6
O08707,C00146,P0383,2024-08-07,3,542.73
O08708,C00711,P0309,2023-09-11,4,1780.8
O08709,C01689,P0351,2023-06-08,4,1562.56
O08710,C01671,P0446,2023-02-17,2,2033.66
O08711,C01717,P0325,2024-01-04,1,1361.28
O08712,C00220,P0055,2023-05-01,4,3701.56
O08713,C01497,P0474,2024-09-06,4,5149.04
O08714,C00240,P0107,2023-05-06,1,193.45
O08715,C01844,P0366,2023-12-03,5,5044.25
O08716,C01516,P0111,2023-05-15,1,1138.45
O08717,C00374,P0181,2024-05-13,2,3870.14
O08718,C01098,P0449,2024-10-08,2,377.92
O08719,C00353,P0187,2023-09-30,4,155.52
O08720,C00992,P0045,2023-08-23,5,3111.55
O08721,C01797,P0110,2024-05-14,4,3107.08
O08722,C01996,P0145,2023-09-17,1,453.73
O08723,C01198,P0350,2024-11-27,1,758.98
O08724,C00999,P0149,2023-09-24,3,2380.83
O08725,C01881,P0218,2023-01-31,4,830.68
O08726,C01694,P0182,2024-12-07,5,8306.1
O08727,C01883,P0003,2024-12-28,1,1599.24
O08728,C01108,P0402,2023-11-27,1,47.46
O08729,C01416,P0357,2023-09-06,4,6820.52
O08730,C01420,P0369,2024-07-24,2,3909.54
O08731,C00349,P0326,2023-11-27,1,1688.79
O08732,C01989,P0187,2024-02-25,5,194.4
O08733,C00208,P0060,2024-09-18,5,6153.45
O08734,C00805,P0334,2024-07-05,4,6241.08
O08735,C01034,P0063,2023-11-30,3,5630.64
O08736,C00270,P0491,2023-04-01,2,3204.42
O08737,C00606,P0381,2023-05-23,5,6019.8
O08738,C00451,P0271,2023-12-03,1,1362.74
O08739,C01692,P0376,2024-11-19,5,9304.2
O08740,C00982,P0495,2024-04-30,1,561.99
O08741,C01421,P0048,2023-02-16,2,1305.36
O08742,C00505,P0049,2023-04-13,1,819.77
O08743,C01985,P0212,2024-09-04,2,3532.32
O08744,C01147,P0453,2024-10-31,5,1251.65
O08745,C00330,P0036,2024-01-30,1,1780.37
O08746,C01545,P0367,2023-04-18,4,3107.16
O08747,C00192,P0500,2023-06-23,1,322.4
O08748,C01310,P0046,2023-08-06,2,1837.08
O08749,C01001,P0327,2023-01-22,3,2829.0
O08750,C01175,P0364,2024-05-13,2,1860.68
O08751,C01377,P0107,2023-07-02,4,773.8
O08752,C01145,P0484,2024-08-03,5,6987.85
O08753,C00633,P0028,2024-04-11,1,1682.91
O08754,C01193,P0033,2023-07-04,4,247.64
O08755,C00539,P0328,2024-10-26,1,1928.38
O08756,C00482,P0016,2023-02-18,5,7970.4
O08757,C00320,P0422,2023-09-21,4,738.76
O08758,C01192,P0021,2023-08-20,3,1085.67
O08759,C00423,P0417,2023-08-10,2,222.68
O08760,C00214,P0082,2023-02-11,1,1932.51
O08761,C01108,P0301,2024-04-03,5,5027.35
O08762,C00055,P0469,2024-01-19,1,98.6
O08763,C01939,P0074,2023-02-20,5,2134.95
O08764,C01790,P0467,2023-12-20,4,63.64
O08765,C00675,P0138,2024-11-02,3,1358.43
O08766,C00491,P0150,2023-11-29,5,6037.7
O08767,C00990,P0376,2023-01-24,3,5582.52
O08768,C01024,P0014,2023-09-21,1,32.2
O08769,C00135,P0287,2024-07-19,2,2168.8
O08770,C00579,P0491,2024-05-13,3,4806.63
O08771,C00845,P0240,2023-12-17,3,4946.79
O08772,C01601,P0246,2023-07-21,2,2899.14
O08773,C00415,P0223,2023-06-29,1,1292.39
O08774,C00867,P0497,2024-03-19,3,2791.77
O08775,C00720,P0017,2023-04-28,4,5156.24
O08776,C00666,P0496,2023-12-31,4,550.48
O08777,C01292,P0223,2024-07-27,2,2584.78
O08778,C00791,P0283,2023-08-25,5,2372.45
O08779,C01549,P0361,2023-07-04,2,3144.58
O08780,C01149,P0423,2024-08-06,2,1980.14
O08781,C01612,P0445,2024-06-16,1,792.65
O08782,C00449,P0083,2024-05-24,3,4557.15
O08783,C00692,P0486,2024-10-07,4,1261.0
O08784,C01188,P0497,2024-02-14,1,930.59
O08785,C00285,P0129,2024-11-15,5,3819.95
O08786,C00314,P0403,2023-06-22,4,6976.12
O08787,C00014,P0493,2023-05-13,5,1478.5
O08788,C01796,P0383,2023-04-25,5,904.55
O08789,C01307,P0260,2023-06-04,1,1255.56
O08790,C00840,P0255,2023-04-08,1,154.4
O08791,C01036,P0171,2023-07-23,5,7785.45
O08792,C00175,P0072,2023-05-11,4,4793.28
O08793,C01766,P0341,2023-01-06,5,6669.2
O08794,C00404,P0152,2024-01-19,5,1786.65
O08795,C00410,P0298,2024-06-02,2,3142.24
O08796,C00610,P0309,2023-06-29,3,1335.6
O08797,C01905,P0241,2023-02-16,1,1531.37
O08798,C01353,P0251,2023-12-02,1,28.65
O08799,C00536,P0334,2024-04-25,2,3120.54
O08800,C00592,P0184,2023-12-31,4,4014.84
O08801,C01337,P0211,2024-09-08,4,4205.4
O08802,C00363,P0398,2023-03-27,3,5476.26
O08803,C01875,P0173,2024-08-10,3,2792.34
O08804,C01025,P0035,2024-12-12,2,1159.52
O08805,C01144,P0442,2024-07-17,3,5433.66
O08806,C00130,P0074,2023-10-04,1,426.99
